Unnamed: 0,Unnamed: 1,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),Under-five mortality rate (per 1000 live births) (SDG 3.2.1).1,Under-five mortality rate (per 1000 live births) (SDG 3.2.1).2,Number of deaths among children under-five,Number of deaths among children under-five.1,Number of deaths among children under-five.2
North Macedonia, 2016,10.88 [10.21-11.63],11.61 [10.84-12.47],10.11 [9.43-10.89],255 [239-272],141 [131-151],114 [106-123]
North Macedonia, 2015,11.35 [10.71-12.08],12.12 [11.36-12.96],10.55 [9.88-11.3],269 [253-286],149 [139-159],120 [113-129]
North Macedonia, 2014,11.16 [10.53-11.87],11.91 [11.18-12.71],10.38 [9.73-11.1],265 [250-282],146 [137-156],119 [111-127]
North Macedonia, 2013,10.64 [10.05-11.26],11.33 [10.64-12.04],9.91 [9.3-10.56],252 [238-267],139 [131-148],113 [106-121]
North Macedonia, 2012,10.14 [9.52-10.76],10.79 [10.09-11.52],9.44 [8.81-10.09],239 [225-254],132 [123-141],107 [100-115]
North Macedonia, 2011,10 [9.36-10.65],10.66 [9.94-11.41],9.3 [8.64-9.96],239 [223-254],132 [123-141],107 [99-114]
North Macedonia, 2010,10.35 [9.79-10.95],11.05 [10.4-11.74],9.62 [9.04-10.24],250 [237-265],138 [130-147],112 [105-119]
North Macedonia, 2009,11 [10.38-11.65],11.76 [11.05-12.53],10.19 [9.55-10.86],260 [245-275],144 [135-153],116 [109-124]
North Macedonia, 2008,11.66 [11.06-12.31],12.47 [11.76-13.23],10.8 [10.16-11.47],271 [257-286],150 [141-159],121 [114-129]
North Macedonia, 2007,12.28 [11.65-12.96],13.16 [12.41-13.94],11.37 [10.72-12.08],285 [270-300],158 [149-167],127 [120-135]
North Macedonia, 2006,12.98 [12.28-13.7],13.91 [13.11-14.74],12 [11.26-12.73],301 [285-318],167 [157-177],134 [126-143]
North Macedonia, 2005,13.72 [13.07-14.4],14.7 [13.94-15.49],12.68 [11.98-13.41],325 [309-341],180 [171-189],145 [137-153]
North Macedonia, 2004,14.26 [13.53-15.05],15.29 [14.43-16.2],13.18 [12.4-14],364 [345-384],201 [191-214],163 [153-173]
North Macedonia, 2003,14.36 [13.68-15.05],15.39 [14.6-16.22],13.27 [12.56-14.02],391 [372-410],217 [206-228],174 [165-184]
North Macedonia, 2002,14.33 [13.61-15.03],15.34 [14.51-16.19],13.26 [12.51-14.02],383 [364-402],212 [201-224],171 [161-181]
North Macedonia, 2001,14.77 [13.97-15.53],15.82 [14.9-16.71],13.67 [12.85-14.47],391 [370-411],217 [204-229],174 [164-184]
North Macedonia, 2000,15.95 [15.29-16.62],17.08 [16.28-17.89],14.76 [14.04-15.5],415 [398-433],230 [220-242],185 [176-194]
North Macedonia, 1999,17.36 [16.55-18.23],18.59 [17.63-19.64],16.08 [15.23-17],448 [427-470],248 [236-263],200 [189-211]
North Macedonia, 1998,18.34 [17.62-19.13],19.62 [18.73-20.57],17.02 [16.22-17.88],489 [470-510],271 [259-285],218 [208-229]
North Macedonia, 1997,19.23 [18.48-20.01],20.54 [19.64-21.5],17.85 [17-18.74],533 [512-555],295 [283-309],238 [227-249]
North Macedonia, 1996,21.06 [20.09-22.06],22.48 [21.33-23.67],19.58 [18.53-20.67],617 [588-646],341 [324-360],276 [261-291]
North Macedonia, 1995,24.48 [23.68-25.32],26.08 [25.05-27.15],22.8 [21.82-23.82],752 [727-777],415 [399-433],337 [322-352]
North Macedonia, 1994,28.53 [27.54-29.58],30.35 [29.07-31.65],26.63 [25.43-27.84],883 [852-915],487 [467-508],396 [379-414]
North Macedonia, 1993,31.45 [30.38-32.53],33.41 [32.01-34.78],29.39 [28.11-30.71],971 [938-1 004],534 [513-557],437 [418-456]
North Macedonia, 1992,33.03 [32.14-33.98],35.04 [33.75-36.32],30.94 [29.73-32.16],1 074 [1 045-1 105],591 [570-613],483 [465-503]
North Macedonia, 1991,34.55 [33.5-35.62],36.59 [35.17-38.01],32.4 [31.06-33.79],1 179 [1 143-1 216],648 [624-674],531 [509-554]
North Macedonia, 1990,36.9 [35.92-37.9],38.99 [37.61-40.4],34.68 [33.34-36.08],1 295 [1 260-1 329],711 [686-737],584 [562-607]
North Macedonia, 1989,39.99 [38.9-41.13],42.18 [40.65-43.75],37.7 [36.18-39.23],1 451 [1 411-1 492],794 [767-825],657 [630-683]
North Macedonia, 1988,43.54 [42.49-44.66],45.86 [44.26-47.53],41.12 [39.57-42.74],1 638 [1 598-1 680],895 [865-928],743 [716-773]
North Macedonia, 1987,46.93 [45.77-48.1],49.32 [47.6-51.14],44.43 [42.69-46.17],1 821 [1 776-1 867],992 [958-1 029],829 [798-862]
North Macedonia, 1986,49.16 [47.89-50.48],51.61 [49.73-53.58],46.59 [44.69-48.47],1 956 [1 905-2 009],1 063 [1 025-1 104],893 [858-929]
North Macedonia, 1985,49.95 [48.79-51.11],52.44 [50.57-54.32],47.33 [45.47-49.21],,,
North Macedonia, 1984,50.6 [49.16-52.04],53.14 [51.01-55.24],47.96 [45.91-50.01],,,
North Macedonia, 1983,52.47 [51.1-53.87],55.07 [52.94-57.26],49.75 [47.67-51.87],,,
North Macedonia, 1982,55.36 [53.25-57.47],58.05 [55.27-60.84],52.46 [49.77-55.25],,,
North Macedonia, 1981,57.99 [51.38-64.54],60.73 [53.69-67.8],55.05 [48.45-61.54],,,
Norway, 2021,2.17 [1.96-2.4],2.38 [2.14-2.64],1.95 [1.75-2.17],117 [106-130],66 [60-74],51 [46-57]
Norway, 2020,2.26 [2.09-2.44],2.48 [2.29-2.69],2.03 [1.87-2.2],123 [114-133],69 [64-75],54 [49-58]
Norway, 2019,2.35 [2.21-2.5],2.58 [2.41-2.76],2.11 [1.97-2.27],130 [122-138],73 [69-78],57 [53-61]
Norway, 2018,2.45 [2.31-2.59],2.68 [2.52-2.85],2.2 [2.06-2.35],137 [130-145],77 [73-83],60 [56-64]
Norway, 2017,2.54 [2.4-2.68],2.78 [2.61-2.95],2.28 [2.14-2.43],146 [138-155],82 [78-88],64 [60-68]
Norway, 2016,2.63 [2.49-2.77],2.88 [2.72-3.06],2.36 [2.22-2.51],154 [146-163],87 [82-92],67 [63-71]
Norway, 2015,2.72 [2.58-2.87],2.98 [2.81-3.16],2.44 [2.29-2.6],159 [151-168],89 [85-95],70 [65-74]
Norway, 2014,2.81 [2.67-2.95],3.08 [2.91-3.26],2.52 [2.37-2.68],165 [157-174],93 [88-98],72 [68-77]
Norway, 2013,2.91 [2.76-3.05],3.19 [3.01-3.37],2.61 [2.46-2.76],172 [163-181],97 [91-102],75 [71-80]
Norway, 2012,3.01 [2.86-3.17],3.31 [3.13-3.5],2.7 [2.54-2.86],180 [171-189],102 [96-107],78 [74-83]
Norway, 2011,3.14 [2.98-3.29],3.45 [3.27-3.64],2.8 [2.65-2.97],188 [179-197],106 [101-112],82 [77-87]
Norway, 2010,3.27 [3.12-3.43],3.6 [3.42-3.8],2.92 [2.76-3.09],198 [188-207],112 [106-118],86 [81-91]
Norway, 2009,3.42 [3.26-3.58],3.77 [3.58-3.97],3.05 [2.89-3.22],205 [195-215],116 [110-122],89 [84-94]
Norway, 2008,3.58 [3.41-3.75],3.95 [3.75-4.15],3.19 [3.02-3.36],210 [200-219],119 [113-125],91 [86-96]
Norway, 2007,3.73 [3.57-3.91],4.12 [3.91-4.33],3.33 [3.16-3.52],216 [206-226],122 [116-128],94 [89-99]
Norway, 2006,3.89 [3.72-4.07],4.29 [4.08-4.51],3.47 [3.3-3.66],222 [213-233],125 [120-132],97 [92-102]
Norway, 2005,4.05 [3.88-4.24],4.47 [4.25-4.69],3.62 [3.43-3.81],229 [219-240],129 [123-136],100 [95-105]
Norway, 2004,4.22 [4.04-4.41],4.65 [4.43-4.88],3.77 [3.58-3.97],239 [229-250],135 [129-142],104 [99-109]
Norway, 2003,4.39 [4.2-4.59],4.84 [4.61-5.07],3.92 [3.72-4.12],247 [236-258],140 [133-146],107 [102-113]
Norway, 2002,4.56 [4.37-4.76],5.02 [4.79-5.27],4.06 [3.86-4.28],257 [247-269],145 [139-153],112 [106-118]
Norway, 2001,4.71 [4.52-4.92],5.21 [4.97-5.45],4.2 [4-4.41],274 [263-286],155 [148-163],119 [113-125]
Norway, 2000,4.86 [4.66-5.07],5.37 [5.13-5.63],4.32 [4.11-4.54],288 [276-300],164 [156-171],124 [118-131]
Norway, 1999,4.98 [4.78-5.19],5.52 [5.27-5.77],4.42 [4.21-4.64],294 [282-307],167 [160-175],127 [121-133]
Norway, 1998,5.11 [4.9-5.32],5.66 [5.41-5.92],4.52 [4.31-4.74],303 [291-315],173 [165-180],130 [124-137]
Norway, 1997,5.25 [5.04-5.47],5.82 [5.57-6.09],4.65 [4.43-4.88],316 [303-329],180 [172-189],136 [129-142]
Norway, 1996,5.45 [5.22-5.67],6.04 [5.77-6.32],4.82 [4.59-5.05],329 [316-342],188 [180-196],141 [134-148]
Norway, 1995,5.72 [5.48-5.96],6.36 [6.07-6.65],5.05 [4.81-5.3],344 [329-358],197 [188-206],147 [140-155]
Norway, 1994,6.11 [5.86-6.36],6.79 [6.49-7.09],5.39 [5.14-5.65],366 [351-380],209 [200-218],157 [150-164]
Norway, 1993,6.62 [6.37-6.88],7.36 [7.05-7.67],5.85 [5.59-6.12],396 [381-411],226 [217-236],170 [162-178]
Norway, 1992,7.25 [6.99-7.51],8.07 [7.75-8.4],6.38 [6.1-6.65],435 [419-451],249 [239-259],186 [178-194]
Norway, 1991,7.95 [7.69-8.22],8.85 [8.53-9.2],7 [6.71-7.29],477 [461-493],273 [263-283],204 [196-212]
Norway, 1990,8.66 [8.38-8.96],9.68 [9.33-10.06],7.59 [7.29-7.91],511 [495-529],293 [283-305],218 [209-227]
Norway, 1989,9.3 [9-9.63],10.42 [10.04-10.82],8.13 [7.81-8.47],533 [516-552],306 [295-318],227 [218-236]
Norway, 1988,9.81 [9.5-10.15],10.97 [10.58-11.39],8.58 [8.25-8.94],538 [521-557],308 [298-320],230 [221-239]
Norway, 1987,10.13 [9.8-10.48],11.32 [10.91-11.77],8.87 [8.53-9.24],534 [517-552],306 [295-318],228 [219-237]
Norway, 1986,10.25 [9.93-10.6],11.46 [11.05-11.9],8.98 [8.64-9.35],528 [511-546],303 [292-315],225 [216-234]
Norway, 1985,10.22 [9.9-10.57],11.44 [11.02-11.87],8.94 [8.6-9.32],517 [501-535],297 [287-309],220 [212-229]
Norway, 1984,10.11 [9.78-10.46],11.3 [10.89-11.71],8.86 [8.51-9.22],508 [492-525],292 [281-303],216 [208-225]
Norway, 1983,9.98 [9.65-10.31],11.16 [10.76-11.58],8.73 [8.38-9.08],505 [488-522],291 [280-302],214 [206-223]
Norway, 1982,9.9 [9.55-10.24],11.09 [10.67-11.51],8.64 [8.28-9],504 [487-521],290 [280-302],214 [205-223]
Norway, 1981,9.92 [9.58-10.26],11.13 [10.72-11.56],8.64 [8.28-9],505 [488-523],291 [281-303],214 [205-223]
Norway, 1980,10.08 [9.72-10.43],11.33 [10.89-11.77],8.77 [8.4-9.13],519 [500-537],300 [288-311],219 [210-228]
Norway, 1979,10.41 [10.07-10.77],11.72 [11.3-12.16],9.04 [8.68-9.41],542 [524-560],314 [302-325],228 [219-238]
Norway, 1978,10.9 [10.57-11.25],12.31 [11.88-12.75],9.43 [9.07-9.8],570 [553-588],330 [319-342],240 [230-249]
Norway, 1977,11.51 [11.17-11.88],13.02 [12.57-13.47],9.94 [9.56-10.32],616 [597-635],358 [345-370],258 [249-268]
Norway, 1976,12.2 [11.86-12.56],13.83 [13.38-14.29],10.49 [10.12-10.88],684 [664-704],398 [385-411],286 [276-297]
Norway, 1975,12.92 [12.56-13.3],14.68 [14.21-15.16],11.07 [10.69-11.47],761 [740-783],444 [430-458],317 [306-329]
Norway, 1974,13.62 [13.26-14.01],15.53 [15.06-16.03],11.62 [11.23-12.02],833 [811-857],487 [473-503],346 [334-358]
Norway, 1973,14.3 [13.93-14.68],16.33 [15.86-16.83],12.16 [11.77-12.57],904 [881-928],530 [515-547],374 [362-386]
Norway, 1972,14.95 [14.57-15.35],17.08 [16.6-17.59],12.71 [12.3-13.14],973 [948-999],571 [555-588],402 [389-416]
Norway, 1971,15.6 [15.22-15.99],17.82 [17.33-18.34],13.26 [12.85-13.69],1 021 [997-1 047],599 [583-617],422 [409-435]
Norway, 1970,16.24 [15.84-16.65],18.52 [17.99-19.05],13.85 [13.42-14.3],1 077 [1 051-1 105],631 [614-650],446 [432-460]
Norway, 1969,16.88 [16.49-17.29],19.19 [18.66-19.73],14.45 [14.02-14.9],1 134 [1 108-1 162],663 [646-683],471 [457-486]
Norway, 1968,17.53 [17.13-17.94],19.87 [19.34-20.4],15.08 [14.65-15.52],1 170 [1 143-1 197],682 [665-701],488 [474-502]
Norway, 1967,18.24 [17.82-18.67],20.63 [20.08-21.19],15.72 [15.26-16.19],1 212 [1 184-1 240],706 [687-726],506 [491-522]
Norway, 1966,18.99 [18.58-19.42],21.46 [20.93-22.02],16.4 [15.93-16.87],1 255 [1 228-1 283],730 [713-750],525 [510-540]
Norway, 1965,19.74 [19.3-20.2],22.28 [21.7-22.88],17.08 [16.59-17.58],1 288 [1 259-1 318],748 [729-769],540 [524-556]
Norway, 1964,20.41 [19.97-20.88],23.02 [22.44-23.62],17.68 [17.18-18.19],1 303 [1 275-1 333],756 [738-777],547 [532-563]
Norway, 1963,21.01 [20.56-21.46],23.69 [23.1-24.3],18.18 [17.68-18.68],1 308 [1 280-1 337],758 [740-779],550 [535-565]
Norway, 1962,21.54 [21.06-22.02],24.32 [23.7-24.95],18.62 [18.09-19.15],1 334 [1 305-1 364],774 [756-795],560 [544-576]
Norway, 1961,22.06 [21.59-22.53],24.9 [24.26-25.53],19.09 [18.57-19.62],1 364 [1 335-1 393],791 [772-812],573 [557-589]
Norway, 1960,22.62 [22.11-23.12],25.49 [24.83-26.14],19.6 [19.05-20.17],1 400 [1 368-1 431],811 [790-832],589 [572-606]
Norway, 1959,23.25 [22.75-23.75],26.17 [25.51-26.81],20.19 [19.62-20.74],1 454 [1 422-1 485],841 [820-862],613 [596-630]
Norway, 1958,23.92 [23.42-24.44],26.87 [26.21-27.55],20.82 [20.26-21.39],1 495 [1 464-1 527],862 [842-885],633 [616-650]
Norway, 1957,24.56 [24.04-25.09],27.6 [26.93-28.32],21.37 [20.78-21.96],1 542 [1 510-1 576],890 [868-913],652 [635-670]
Norway, 1956,25.14 [24.64-25.65],28.27 [27.59-28.96],21.85 [21.27-22.44],1 583 [1 551-1 615],914 [893-937],669 [651-687]
Norway, 1955,25.78 [25.24-26.33],28.96 [28.23-29.69],22.45 [21.83-23.07],1 607 [1 573-1 641],927 [905-951],680 [661-699]
Norway, 1954,26.61 [26.04-27.18],29.87 [29.12-30.62],23.19 [22.54-23.85],,,
Norway, 1953,27.7 [27.1-28.3],31.06 [30.25-31.85],24.18 [23.49-24.87],,,
Norway, 1952,29.11 [28.44-29.78],32.54 [31.64-33.44],25.5 [24.75-26.27],,,
Norway, 1951,30.83 [29.79-31.91],34.47 [33.2-35.8],27.02 [25.95-28.12],,,
Norway, 1950,32.82 [30.9-34.95],36.65 [34.45-39.16],28.79 [26.97-30.8],,,
Poland, 2021,4.35 [4.19-4.51],4.73 [4.54-4.92],3.95 [3.79-4.12],1 614 [1 558-1 674],902 [867-939],712 [683-743]
Poland, 2020,4.36 [4.25-4.46],4.74 [4.6-4.87],3.95 [3.83-4.08],1 654 [1 613-1 695],924 [897-951],730 [707-753]
Poland, 2019,4.42 [4.32-4.52],4.8 [4.66-4.93],4.02 [3.9-4.14],1 728 [1 686-1 767],964 [937-990],764 [741-787]
Poland, 2018,4.53 [4.44-4.64],4.93 [4.8-5.06],4.12 [4-4.24],1 818 [1 778-1 859],1 015 [990-1 043],803 [780-825]
Poland, 2017,4.66 [4.56-4.77],5.08 [4.95-5.21],4.22 [4.1-4.34],1 849 [1 808-1 893],1 034 [1 008-1 063],815 [792-838]
Poland, 2016,4.77 [4.67-4.87],5.2 [5.08-5.33],4.32 [4.21-4.44],1 837 [1 800-1 877],1 028 [1 004-1 055],809 [787-831]
Poland, 2015,4.89 [4.78-5],5.32 [5.19-5.46],4.43 [4.31-4.56],1 878 [1 837-1 919],1 051 [1 025-1 078],827 [805-850]
Poland, 2014,5.03 [4.93-5.14],5.47 [5.33-5.6],4.58 [4.46-4.7],1 943 [1 903-1 983],1 086 [1 059-1 113],857 [835-880]
Poland, 2013,5.21 [5.1-5.32],5.66 [5.52-5.8],4.74 [4.61-4.86],2 037 [1 996-2 080],1 138 [1 111-1 167],899 [876-923]
Poland, 2012,5.42 [5.31-5.54],5.89 [5.75-6.04],4.92 [4.79-5.06],2 167 [2 121-2 214],1 212 [1 183-1 244],955 [929-980]
Poland, 2011,5.67 [5.55-5.79],6.16 [6.02-6.32],5.15 [5.02-5.28],2 326 [2 278-2 374],1 304 [1 273-1 337],1 022 [997-1 049]
Poland, 2010,5.96 [5.83-6.09],6.49 [6.32-6.65],5.42 [5.27-5.56],2 491 [2 435-2 544],1 396 [1 361-1 431],1 095 [1 066-1 125]
Poland, 2009,6.31 [6.18-6.44],6.86 [6.7-7.02],5.73 [5.59-5.88],2 607 [2 553-2 662],1 458 [1 423-1 493],1 149 [1 121-1 180]
Poland, 2008,6.68 [6.55-6.83],7.29 [7.12-7.47],6.05 [5.89-6.21],2 674 [2 619-2 733],1 499 [1 464-1 537],1 175 [1 145-1 207]
Poland, 2007,7.03 [6.87-7.2],7.67 [7.48-7.88],6.35 [6.18-6.53],2 696 [2 636-2 760],1 512 [1 475-1 553],1 184 [1 152-1 217]
Poland, 2006,7.31 [7.16-7.47],7.98 [7.8-8.18],6.6 [6.43-6.77],2 726 [2 671-2 785],1 531 [1 496-1 570],1 195 [1 165-1 227]
Poland, 2005,7.56 [7.4-7.72],8.24 [8.04-8.45],6.84 [6.66-7.02],2 758 [2 699-2 819],1 547 [1 510-1 588],1 211 [1 180-1 243]
Poland, 2004,7.82 [7.65-7.99],8.55 [8.35-8.76],7.05 [6.87-7.23],2 817 [2 757-2 877],1 584 [1 548-1 625],1 233 [1 201-1 264]
Poland, 2003,8.11 [7.94-8.28],8.86 [8.65-9.07],7.32 [7.14-7.51],2 924 [2 862-2 986],1 644 [1 605-1 684],1 280 [1 249-1 314]
Poland, 2002,8.43 [8.25-8.62],9.2 [8.98-9.43],7.62 [7.43-7.82],3 112 [3 044-3 181],1 748 [1 706-1 792],1 364 [1 330-1 400]
Poland, 2001,8.82 [8.64-8.99],9.64 [9.42-9.86],7.95 [7.75-8.15],3 339 [3 271-3 407],1 878 [1 836-1 922],1 461 [1 425-1 497]
Poland, 2000,9.31 [9.1-9.52],10.16 [9.91-10.42],8.4 [8.19-8.63],3 555 [3 478-3 635],1 998 [1 949-2 048],1 557 [1 518-1 599]
Poland, 1999,9.98 [9.75-10.2],10.9 [10.63-11.18],9.01 [8.77-9.24],3 888 [3 799-3 974],2 186 [2 131-2 242],1 702 [1 657-1 747]
Poland, 1998,10.86 [10.61-11.11],11.85 [11.55-12.15],9.82 [9.56-10.08],4 399 [4 297-4 500],2 470 [2 408-2 533],1 929 [1 878-1 981]
Poland, 1997,11.97 [11.7-12.23],13.06 [12.75-13.38],10.82 [10.54-11.1],5 045 [4 933-5 156],2 831 [2 766-2 902],2 214 [2 156-2 270]
Poland, 1996,13.25 [12.97-13.55],14.5 [14.16-14.85],11.93 [11.64-12.24],5 775 [5 653-5 905],3 249 [3 175-3 329],2 526 [2 465-2 591]
Poland, 1995,14.48 [14.11-14.9],15.86 [15.43-16.33],13.04 [12.68-13.44],6 679 [6 511-6 873],3 752 [3 655-3 866],2 927 [2 848-3 018]
Poland, 1994,15.39 [15.04-15.77],16.89 [16.47-17.33],13.81 [13.47-14.2],7 508 [7 337-7 696],4 227 [4 124-4 338],3 281 [3 200-3 372]
Poland, 1993,15.96 [15.63-16.29],17.65 [17.25-18.05],14.19 [13.86-14.52],8 076 [7 908-8 244],4 583 [4 480-4 688],3 493 [3 413-3 575]
Poland, 1992,16.41 [16.03-16.77],18.23 [17.77-18.66],14.51 [14.14-14.86],8 737 [8 533-8 928],4 983 [4 858-5 101],3 754 [3 661-3 848]
Poland, 1991,16.9 [16.54-17.25],18.87 [18.45-19.3],14.82 [14.47-15.18],9 258 [9 064-9 452],5 313 [5 197-5 436],3 945 [3 854-4 041]
Poland, 1990,17.4 [17.03-17.77],19.48 [19.04-19.94],15.21 [14.84-15.58],9 684 [9 478-9 894],5 574 [5 453-5 709],4 110 [4 012-4 212]
Poland, 1989,17.87 [17.5-18.26],20.09 [19.65-20.56],15.54 [15.18-15.92],10 344 [10 131-10 567],5 977 [5 848-6 120],4 367 [4 267-4 475]
Poland, 1988,18.35 [17.97-18.75],20.67 [20.22-21.15],15.92 [15.54-16.29],11 069 [10 836-11 308],6 407 [6 269-6 558],4 662 [4 555-4 776]
Poland, 1987,18.91 [18.5-19.33],21.28 [20.78-21.77],16.42 [16.03-16.82],11 851 [11 591-12 110],6 853 [6 696-7 014],4 998 [4 879-5 122]
Poland, 1986,19.58 [19.18-19.98],21.99 [21.51-22.47],17.06 [16.67-17.45],12 890 [12 627-13 155],7 435 [7 277-7 601],5 455 [5 333-5 584]
Poland, 1985,20.34 [19.9-20.79],22.85 [22.33-23.39],17.7 [17.28-18.13],13 947 [13 643-14 253],8 054 [7 874-8 246],5 893 [5 756-6 038]
Poland, 1984,21.14 [20.71-21.6],23.75 [23.23-24.29],18.42 [18-18.85],14 849 [14 546-15 170],8 569 [8 387-8 772],6 280 [6 141-6 431]
Poland, 1983,21.94 [21.49-22.43],24.74 [24.2-25.31],19.02 [18.59-19.47],15 399 [15 084-15 737],8 919 [8 733-9 133],6 480 [6 337-6 637]
Poland, 1982,22.67 [22.18-23.18],25.59 [25.02-26.19],19.6 [19.14-20.07],15 498 [15 167-15 848],8 991 [8 794-9 208],6 507 [6 357-6 667]
Poland, 1981,23.3 [22.82-23.78],26.46 [25.88-27.03],19.98 [19.52-20.44],15 821 [15 497-16 148],9 228 [9 033-9 432],6 593 [6 445-6 747]
Poland, 1980,23.93 [23.4-24.46],27.24 [26.61-27.87],20.46 [19.96-20.94],16 357 [15 995-16 717],9 571 [9 357-9 798],6 786 [6 625-6 948]
Poland, 1979,24.67 [24.16-25.2],28.13 [27.5-28.76],21.06 [20.57-21.54],16 622 [16 276-16 974],9 752 [9 547-9 980],6 870 [6 719-7 036]
Poland, 1978,25.5 [24.97-26.06],29.06 [28.43-29.74],21.76 [21.26-22.28],16 913 [16 566-17 285],9 928 [9 723-10 168],6 985 [6 832-7 158]
Poland, 1977,26.27 [25.7-26.88],29.84 [29.17-30.57],22.51 [21.98-23.08],17 418 [17 040-17 820],10 199 [9 979-10 455],7 219 [7 055-7 406]
Poland, 1976,26.97 [26.42-27.53],30.57 [29.91-31.23],23.2 [22.67-23.72],17 606 [17 246-17 969],10 289 [10 078-10 524],7 317 [7 159-7 490]
Poland, 1975,27.8 [27.15-28.4],31.48 [30.72-32.19],23.95 [23.35-24.51],17 494 [17 085-17 871],10 221 [9 986-10 465],7 273 [7 099-7 454]
Poland, 1974,28.98 [28.32-29.61],32.76 [32-33.52],25 [24.37-25.6],17 580 [17 182-17 964],10 245 [10 016-10 492],7 335 [7 158-7 517]
Poland, 1973,30.53 [29.87-31.19],34.68 [33.87-35.45],26.18 [25.57-26.8],17 841 [17 456-18 224],10 432 [10 199-10 672],7 409 [7 244-7 592]
Poland, 1972,32.36 [31.68-33.07],36.62 [35.81-37.47],27.9 [27.25-28.56],18 286 [17 900-18 686],10 654 [10 429-10 910],7 632 [7 461-7 820]
Poland, 1971,34.33 [33.61-35.13],38.64 [37.79-39.58],29.79 [29.1-30.53],18 795 [18 401-19 233],10 898 [10 667-11 170],7 897 [7 721-8 098]
Poland, 1970,36.14 [35.32-37.1],40.54 [39.6-41.66],31.51 [30.76-32.4],19 169 [18 739-19 680],11 078 [10 830-11 396],8 091 [7 903-8 326]
Poland, 1969,37.56 [36.79-38.41],42.15 [41.25-43.13],32.74 [32.02-33.54],19 483 [19 083-19 920],11 262 [11 030-11 534],8 221 [8 046-8 427]
Poland, 1968,38.81 [37.96-39.64],43.45 [42.46-44.43],33.94 [33.14-34.73],19 957 [19 523-20 383],11 506 [11 255-11 775],8 451 [8 258-8 653]
Poland, 1967,40.44 [39.42-41.36],45.33 [44.15-46.42],35.29 [34.36-36.16],20 944 [20 417-21 423],12 093 [11 788-12 393],8 851 [8 624-9 076]
Poland, 1966,42.79 [41.86-43.69],47.95 [46.88-49.01],37.35 [36.5-38.2],22 742 [22 250-23 219],13 133 [12 850-13 432],9 609 [9 395-9 833]
Poland, 1965,45.69 [44.73-46.72],51.14 [50.02-52.32],39.99 [39.06-40.92],25 165 [24 634-25 732],14 518 [14 217-14 869],10 647 [10 413-10 906]
Poland, 1964,48.9 [47.88-50],54.48 [53.32-55.73],43.04 [42.09-44.08],28 059 [27 478-28 689],16 127 [15 804-16 515],11 932 [11 681-12 232]
Poland, 1963,52.36 [51.28-53.49],58.32 [57.06-59.64],46.09 [45.09-47.15],31 183 [30 540-31 855],17 938 [17 573-18 364],13 245 [12 971-13 564]
Poland, 1962,56.13 [54.93-57.34],62.15 [60.77-63.51],49.81 [48.7-50.95],34 691 [33 949-35 436],19 846 [19 431-20 303],14 845 [14 533-15 203]
Poland, 1961,60.36 [59.09-61.66],66.53 [65.09-68],53.87 [52.68-55.11],39 377 [38 546-40 219],22 421 [21 956-22 935],16 956 [16 599-17 360]
Poland, 1960,65.33 [63.83-66.81],72.23 [70.51-73.89],58.1 [56.73-59.45],45 385 [44 346-46 409],25 928 [25 342-26 558],19 457 [19 021-19 933]
Poland, 1959,71.29 [69.82-72.82],78.11 [76.45-79.8],64.14 [62.76-65.57],52 049 [50 973-53 155],29 442 [28 848-30 103],22 607 [22 141-23 131]
Poland, 1958,77.81 [76.13-79.66],85.62 [83.74-87.73],69.6 [68.03-71.3],58 824 [57 564-60 215],33 364 [32 660-34 206],25 460 [24 904-26 094]
Poland, 1957,83.82 [81.91-85.99],91.89 [89.71-94.31],75.37 [73.6-77.37],64 268 [62 810-65 940],36 310 [35 485-37 303],27 958 [27 323-28 725]
Poland, 1956,88.74 [86.92-90.65],97.35 [95.28-99.46],79.72 [78.02-81.46],68 169 [66 776-69 620],38 566 [37 782-39 428],29 603 [28 998-30 273]
Poland, 1955,93.31 [91.12-95.4],102.51 [100.07-104.87],83.64 [81.67-85.59],71 716 [70 049-73 322],40 613 [39 674-41 567],31 103 [30 392-31 844]
Poland, 1954,98.6 [96.37-100.75],108.19 [105.71-110.66],88.54 [86.47-90.51],,,
Poland, 1953,104.56 [102.32-106.87],114.64 [112.13-117.21],93.98 [91.92-96.12],,,
Poland, 1952,110.42 [107.98-113.16],120.85 [118.14-123.92],99.48 [97.19-102.04],,,
Poland, 1951,115.44 [112.87-118.28],126.03 [123.18-129.14],104.34 [101.99-106.96],,,
Poland, 1950,119.24 [115.09-123.38],129.25 [124.75-133.75],108.74 [104.87-112.61],,,
Poland, 1949,121.85 [112.06-129.87],,,,,
Portugal, 2021,3.1 [2.86-3.35],3.38 [3.11-3.67],2.8 [2.57-3.05],255 [236-276],143 [131-155],112 [103-122]
Portugal, 2020,3.28 [3.1-3.46],3.58 [3.37-3.8],2.96 [2.78-3.15],277 [262-293],155 [146-164],122 [115-130]
Portugal, 2019,3.44 [3.28-3.6],3.76 [3.57-3.95],3.1 [2.94-3.27],295 [282-309],165 [157-174],130 [123-137]
Portugal, 2018,3.56 [3.41-3.72],3.9 [3.71-4.1],3.21 [3.04-3.38],306 [293-320],171 [163-180],135 [128-142]
